MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.9032885315197443,0.9759683738860351,1.1063939979814803,-0.29693392226759535,-1.619966548423958,-0.36876319738467295,1.0890374630399735,-1.3013580802277742,1.715878451640183
1.8970809156427269,-0.568892991577683,0.7123665955604467,-0.8473361988524877,1.0903553267509625,-1.186264850871361,1.0824036865084388,-1.3013580802277742,1.2813893179290063
1.6043613932905079,1.7610103037238838,1.6736446110382408,0.16249258564236005,-1.1398525507804664,0.005052853156919861,1.0790785627204103,-1.3013580802277742,1.247506450667304
1.0513205620405646,1.7610103037238838,0.4610449239327963,0.15913730492713396,-1.0002698637340643,-0.381079573447093,1.0790785627204103,-1.3013580802277742,1.1888346142650437
0.20587759426932883,1.7610103037238838,0.7371761112896269,0.22800608732411964,-0.9852683864068963,-1.0402298259100544,1.0790785627204103,-1.3013580802277742,1.193797681596263
0.3121511029688976,1.7610103037238838,-0.2912103843583982,0.41409058756537975,-1.3493419094969061,-1.1242162166804344,1.0790785627204103,-1.3013580802277742,0.7437600114700496
0.09656726212477325,1.7610103037238838,-0.15594309454141259,-1.0871806820494927,-0.12394644305198023,-1.1478073944778895,1.0757481175179975,-1.3013580802277742,0.9401620022362994
-0.250385885231557,1.7610103037238838,-0.26219892331066885,0.060226537264982005,-0.04464638906186283,-1.9294908016344647,1.0757481175179975,-1.3013580802277742,0.5343646002394975
-1.1053440109081936,1.048838062257539,-0.6969294224620157,0.5244906025272276,0.01477527572117099,-1.3635920063568794,1.0757481175179975,-1.3163162190809672,0.41610779158815464
0.1156912516872455,1.7610103037238838,-0.12604753451528852,-0.6443282838254051,0.38783211658900185,-1.0586329859134154,1.0757481175179975,-1.3013580802277742,0.6824797483312262
-0.19346594134855483,1.7610103037238838,0.2398473675830034,0.21541526333480807,-0.37754985708545835,-0.8801256602372847,1.0790785627204103,-1.3163162190809672,0.8247781741147218
-0.14828153597736896,1.7610103037238838,-0.282428249587313,-0.2898924484286405,0.3410162639832378,-1.3153317399168911,1.0790785627204103,-1.3163162190809672,0.5374860060991317
-0.28178634730822455,1.7610103037238838,0.13286772614354106,-0.407073895564701,-0.11880896587449244,-0.7270432246557971,1.0790785627204103,-1.3163162190809672,0.3036249590259116
-0.5816764881385775,1.7610103037238838,-0.9819076899895235,0.36622352159184235,-1.5465337840513416,-1.4617524049627932,1.0757481175179975,-1.3163162190809672,0.09924551757598475
-1.271469296402644,1.7610103037238838,-0.7259962575423552,-0.4391766651064328,0.021923626263539858,-1.5252917435191369,1.0790785627204103,-1.3163162190809672,-0.23667099080521356
-1.0619112413659466,1.6208026421553872,-0.7452121927027872,0.14967096640790084,-0.7259100692330807,-0.23515498901755455,1.0790785627204103,-1.3163162190809672,-0.46573323727911803
